Order ID,Customer ID,Product Name,Price Sold At,Industry,Subgroup,Order Time,Order Date,Store ID
846,998,Old Navy Shorts,1199,Clothing and Apparel,Children's Clothing,20:04:14,2024-07-14,13
847,771,Shark Upright Vacuum,24999,Home and Kitchen Appliances,Cleaning Appliances,20:28:10,2024-07-14,9
848,95,Bananas,50,Groceries and Food Items,Fresh Produce,18:30:51,2024-07-14,14
849,669,HP Spectre x360,114999,Electronics,Laptops,03:20:45,2024-07-14,6
850,758,GI Joe Duke,1299,Toys and Games,Action Figures,23:12:31,2024-07-14,5
851,961,Uniqlo Sweater,2999,Clothing and Apparel,Women's Clothing,11:46:16,2024-07-15,5
852,566,Taylor Swift - Evermore,799,Books and Media,Music CDs,06:38:12,2024-07-15,12
853,551,H&M Blouse,3461.38,Clothing and Apparel,Women's Clothing,08:49:23,2024-07-15,16
854,846,Fisher-Price Learning Table,3499,Toys and Games,Educational Toys,15:30:38,2024-07-15,18
855,276,Beyonce - Lemonade,899,Books and Media,Music CDs,21:29:30,2024-07-15,7
856,681,Vitamin C Tablets,399,Health and Beauty Products,Vitamins,08:32:43,2024-07-15,13
857,692,Starbucks Coffee,250,Groceries and Food Items,Beverages,20:36:19,2024-07-15,18
858,544,Vitamin C Tablets,399,Health and Beauty Products,Vitamins,18:12:38,2024-07-15,14
859,419,Omega-3 Fish Oil,899,Health and Beauty Products,Vitamins,07:55:57,2024-07-15,2
860,552,Vitamin C Tablets,560.96,Health and Beauty Products,Vitamins,12:24:13,2024-07-15,15
861,362,Puma Track Pants,1799,Sporting Goods and Outdoor Equipment,Sports Apparel,19:33:52,2024-07-15,2
862,934,Nike T-shirt,1799,Clothing and Apparel,Men's Clothing,11:54:38,2024-07-15,8
863,106,Yeti Cooler,14999,Sporting Goods and Outdoor Equipment,Outdoor Gear,23:55:20,2024-07-15,16
864,111,Forever 21 Skirt,2499,Clothing and Apparel,Women's Clothing,10:53:35,2024-07-15,4
865,850,L'Oreal Conditioner,399,Health and Beauty Products,Hair Care Products,15:56:23,2024-07-15,13
866,480,Ikea Sofa,25999,Furniture and Home Décor,Living Room Furniture,20:34:50,2024-07-15,17
867,305,LG Washing Machine,31990,Home and Kitchen Appliances,Large Appliances,22:03:10,2024-07-15,5
868,275,Yoga Mat,1499,Sporting Goods and Outdoor Equipment,Fitness Equipment,10:12:19,2024-07-15,9
869,445,H&M Blouse,1999,Clothing and Apparel,Women's Clothing,01:53:04,2024-07-15,6
870,411,The Ordinary Serum,1099,Health and Beauty Products,Skincare Products,01:56:30,2024-07-15,14
871,830,Neutrogena Face Wash,989.92,Health and Beauty Products,Skincare Products,03:20:29,2024-07-15,2
872,232,KitchenAid Mixer,21999,Home and Kitchen Appliances,Kitchen Gadgets,03:28:12,2024-07-15,3
873,771,Dove Hair Mask,499,Health and Beauty Products,Hair Care Products,21:04:56,2024-07-15,12
874,378,Pantene Shampoo,371.81,Health and Beauty Products,Hair Care Products,06:21:07,2024-07-15,16
875,233,Levi's Jeans,2999,Clothing and Apparel,Men's Clothing,00:22:25,2024-07-15,13
876,435,Dell XPS 13,129999,Electronics,Laptops,00:22:11,2024-07-15,16
877,184,Barilla Pasta,180.41,Groceries and Food Items,Packaged Foods,15:18:35,2024-07-15,9
878,45,Dyson Vacuum,34999,Home and Kitchen Appliances,Cleaning Appliances,22:11:51,2024-07-15,17
879,708,LG Washing Machine,31990,Home and Kitchen Appliances,Large Appliances,10:17:24,2024-07-15,10
880,103,Puma Track Pants,1799,Sporting Goods and Outdoor Equipment,Sports Apparel,16:42:42,2024-07-15,2
881,968,Dumbbells,2999,Sporting Goods and Outdoor Equipment,Fitness Equipment,05:32:15,2024-07-15,11
882,985,Oreo Cookies,159,Groceries and Food Items,Packaged Foods,06:19:04,2024-07-15,6
883,789,Tresemme Hair Spray,299,Health and Beauty Products,Hair Care Products,12:24:17,2024-07-15,10
884,914,Dumbbells,2999,Sporting Goods and Outdoor Equipment,Fitness Equipment,13:16:28,2024-07-15,7
885,471,Canon EOS R5,289990,Electronics,Cameras,01:37:29,2024-07-15,6
886,667,Gap Kids T-shirt,899,Clothing and Apparel,Children's Clothing,18:05:19,2024-07-15,14
887,326,The Ordinary Serum,1099,Health and Beauty Products,Skincare Products,23:05:12,2024-07-15,14
888,328,Levi's Jeans,2999,Clothing and Apparel,Men's Clothing,09:35:54,2024-07-15,11
889,363,Puma Shorts,1181.44,Clothing and Apparel,Men's Clothing,18:06:54,2024-07-15,18
890,238,Broccoli,80,Groceries and Food Items,Fresh Produce,13:09:02,2024-07-15,5
891,174,To Kill a Mockingbird,349,Books and Media,Fiction Books,02:37:41,2024-07-15,8
892,16,LG Washing Machine,61695.99,Home and Kitchen Appliances,Large Appliances,19:25:11,2024-07-15,17
893,176,Barilla Pasta,199,Groceries and Food Items,Packaged Foods,03:09:58,2024-07-15,15
894,497,Uniqlo Sweater,2497.71,Clothing and Apparel,Women's Clothing,01:38:38,2024-07-15,17
895,901,Coca-Cola,40,Groceries and Food Items,Beverages,06:58:28,2024-07-15,1
896,7,Settlers of Catan,2487.94,Toys and Games,Board Games,21:08:11,2024-07-15,9
897,541,Broccoli,80,Groceries and Food Items,Fresh Produce,23:40:14,2024-07-15,12
898,990,Omega-3 Fish Oil,899,Health and Beauty Products,Vitamins,04:58:58,2024-07-15,10
899,912,1984,527.9,Books and Media,Fiction Books,16:53:49,2024-07-15,14
900,853,Puma Track Pants,1560.95,Sporting Goods and Outdoor Equipment,Sports Apparel,21:27:34,2024-07-15,18
901,190,MacBook Air,92990,Electronics,Laptops,22:20:56,2024-07-16,4
902,805,Levi's Jeans,2999,Clothing and Apparel,Men's Clothing,14:00:36,2024-07-16,16
903,630,Frozen DVD,499,Books and Media,Movies,07:51:54,2024-07-16,2
904,43,Cetaphil Cleanser,642.39,Health and Beauty Products,Skincare Products,10:59:40,2024-07-16,1
905,450,Multivitamin Gummies,655.53,Health and Beauty Products,Vitamins,16:52:40,2024-07-16,8
906,163,Gap Kids T-shirt,899,Clothing and Apparel,Children's Clothing,08:06:22,2024-07-16,8
907,284,HP Spectre x360,114999,Electronics,Laptops,17:33:10,2024-07-16,17
908,179,Monopoly,1499,Toys and Games,Board Games,03:24:17,2024-07-16,16
909,404,Gap Kids T-shirt,1779.26,Clothing and Apparel,Children's Clothing,04:09:17,2024-07-16,5
910,826,Kellogg's Corn Flakes,299,Groceries and Food Items,Packaged Foods,05:43:18,2024-07-16,9
911,622,Roomba Robot Vacuum,43584.4,Home and Kitchen Appliances,Cleaning Appliances,04:23:30,2024-07-16,18
912,18,Multivitamin Gummies,624.81,Health and Beauty Products,Vitamins,04:17:55,2024-07-16,5
913,384,Vitamin C Tablets,399,Health and Beauty Products,Vitamins,17:32:30,2024-07-16,18
914,704,Multivitamin Gummies,699,Health and Beauty Products,Vitamins,07:30:47,2024-07-16,4
915,944,HP Spectre x360,114999,Electronics,Laptops,02:08:54,2024-07-16,18
916,323,MacBook Air,92990,Electronics,Laptops,15:39:59,2024-07-16,13
917,598,Coca-Cola,40,Groceries and Food Items,Beverages,21:54:46,2024-07-16,10
918,889,Coleman Tent,12999,Sporting Goods and Outdoor Equipment,Outdoor Gear,05:50:25,2024-07-16,3
919,844,Broccoli,80,Groceries and Food Items,Fresh Produce,00:00:54,2024-07-16,10
920,501,Kellogg's Corn Flakes,299,Groceries and Food Items,Packaged Foods,06:37:23,2024-07-16,16
921,93,Melissa & Doug Puzzles,1499,Toys and Games,Educational Toys,11:10:55,2024-07-16,1
922,328,Neutrogena Face Wash,499,Health and Beauty Products,Skincare Products,14:30:17,2024-07-16,11
923,923,Zara Dress,4698.33,Clothing and Apparel,Women's Clothing,09:03:46,2024-07-16,10
924,915,NGK Spark Plugs,799,Automotive Parts and Accessories,Motorcycle Parts,06:55:47,2024-07-16,2
925,606,Apples,100,Groceries and Food Items,Fresh Produce,06:09:48,2024-07-16,18
926,921,Resistance Bands,799,Sporting Goods and Outdoor Equipment,Fitness Equipment,19:15:32,2024-07-16,5
927,32,Uniqlo Sweater,2999,Clothing and Apparel,Women's Clothing,13:22:36,2024-07-16,9
928,889,Under Armour Sports Bra,1143.59,Sporting Goods and Outdoor Equipment,Sports Apparel,05:54:34,2024-07-16,6
929,393,Ashley Recliner,16999,Furniture and Home Décor,Living Room Furniture,15:26:02,2024-07-16,5
930,882,Transformers Optimus Prime,2199,Toys and Games,Action Figures,07:33:32,2024-07-16,13
931,200,Pantene Shampoo,399,Health and Beauty Products,Hair Care Products,23:15:23,2024-07-16,13
932,79,Yoga Mat,1499,Sporting Goods and Outdoor Equipment,Fitness Equipment,10:58:23,2024-07-16,11
933,296,Dove Hair Mask,453.29,Health and Beauty Products,Hair Care Products,12:14:46,2024-07-16,16
934,596,Adidas Soccer Jersey,2499,Sporting Goods and Outdoor Equipment,Sports Apparel,15:06:32,2024-07-16,12
935,446,Forever 21 Skirt,2499,Clothing and Apparel,Women's Clothing,07:44:26,2024-07-16,11
936,820,Transformers Optimus Prime,2199,Toys and Games,Action Figures,00:55:03,2024-07-16,17
937,392,Lenovo ThinkPad X1,139990,Electronics,Laptops,11:20:40,2024-07-16,9
938,502,Pepsi,35,Groceries and Food Items,Beverages,15:30:29,2024-07-16,10
939,524,ACDelco Battery,4999,Automotive Parts and Accessories,Car Parts,13:39:18,2024-07-16,17
940,449,Transformers Optimus Prime,2199,Toys and Games,Action Figures,08:04:55,2024-07-16,11
941,298,Puma Shorts,1299,Clothing and Apparel,Men's Clothing,20:34:25,2024-07-16,7
942,330,Yeti Cooler,14999,Sporting Goods and Outdoor Equipment,Outdoor Gear,19:27:15,2024-07-16,6
943,591,Calcium Supplements,857.79,Health and Beauty Products,Vitamins,21:53:02,2024-07-16,12
944,518,Omega-3 Fish Oil,753.43,Health and Beauty Products,Vitamins,04:55:43,2024-07-16,18
945,105,Treadmill,40208.21,Sporting Goods and Outdoor Equipment,Fitness Equipment,20:49:49,2024-07-16,16
946,822,L'Oreal Conditioner,399,Health and Beauty Products,Hair Care Products,14:47:31,2024-07-16,13
947,182,Pantene Shampoo,399,Health and Beauty Products,Hair Care Products,12:04:42,2024-07-16,8
948,564,The Ordinary Serum,1099,Health and Beauty Products,Skincare Products,06:37:25,2024-07-16,10
949,289,Scrabble,1199,Toys and Games,Board Games,21:32:05,2024-07-16,3
950,367,Starbucks Coffee,250,Groceries and Food Items,Beverages,05:24:30,2024-07-16,14
951,254,Starbucks Coffee,421.36,Groceries and Food Items,Beverages,21:32:30,2024-07-17,12
952,43,Levi's Jeans,2999,Clothing and Apparel,Men's Clothing,22:27:25,2024-07-17,18
953,53,Starbucks Coffee,250,Groceries and Food Items,Beverages,20:10:40,2024-07-17,17
954,627,Coca-Cola,40,Groceries and Food Items,Beverages,08:25:40,2024-07-17,15
955,100,Levi's Jeans,2999,Clothing and Apparel,Men's Clothing,11:13:07,2024-07-17,2
956,111,HP Spectre x360,114999,Electronics,Laptops,05:14:23,2024-07-17,11
957,510,Cuisinart Food Processor,15534.84,Home and Kitchen Appliances,Kitchen Gadgets,10:24:58,2024-07-17,13
958,452,Tresemme Hair Spray,299,Health and Beauty Products,Hair Care Products,16:17:37,2024-07-17,9
959,857,Bissell Steam Mop,12744.82,Home and Kitchen Appliances,Cleaning Appliances,16:44:56,2024-07-17,3
960,443,Pier 1 Candle,599,Furniture and Home Décor,Home Decor,01:32:39,2024-07-17,11
961,569,Old Navy Shorts,1199,Clothing and Apparel,Children's Clothing,22:09:04,2024-07-17,3
962,152,Olay Moisturizer,699,Health and Beauty Products,Skincare Products,11:51:29,2024-07-17,17
963,466,Bananas,44.14,Groceries and Food Items,Fresh Produce,09:08:11,2024-07-17,1
964,630,Lipton Tea,151.26,Groceries and Food Items,Beverages,22:05:13,2024-07-17,12
965,501,Oreo Cookies,159,Groceries and Food Items,Packaged Foods,11:56:59,2024-07-17,1
966,529,Neutrogena Face Wash,499,Health and Beauty Products,Skincare Products,00:45:49,2024-07-17,1
967,869,Levi's Jeans,2999,Clothing and Apparel,Men's Clothing,04:24:16,2024-07-17,15
968,4,Nike T-shirt,1799,Clothing and Apparel,Men's Clothing,03:49:17,2024-07-17,5
969,181,Garmin GPS,21999,Sporting Goods and Outdoor Equipment,Outdoor Gear,21:47:12,2024-07-17,8
970,11,1984,299,Books and Media,Fiction Books,16:40:35,2024-07-17,14
971,789,The Great Gatsby,751.96,Books and Media,Fiction Books,23:49:52,2024-07-17,15
972,462,Yoga Mat,1354.02,Sporting Goods and Outdoor Equipment,Fitness Equipment,06:52:22,2024-07-17,2
973,792,Instant Pot,11999,Home and Kitchen Appliances,Kitchen Gadgets,06:58:55,2024-07-17,8
974,256,Lipton Tea,100,Groceries and Food Items,Beverages,19:50:33,2024-07-17,2
975,714,Dumbbells,2999,Sporting Goods and Outdoor Equipment,Fitness Equipment,03:04:27,2024-07-17,9
976,865,Yoshimura Exhaust,21999,Automotive Parts and Accessories,Motorcycle Parts,05:47:57,2024-07-17,5
977,709,LEGO Mindstorms,35999,Toys and Games,Educational Toys,11:12:25,2024-07-17,14
978,709,LG Washing Machine,29630.69,Home and Kitchen Appliances,Large Appliances,07:09:48,2024-07-17,10
979,428,Beyonce - Lemonade,899,Books and Media,Music CDs,08:22:33,2024-07-17,2
980,115,Instant Pot,11999,Home and Kitchen Appliances,Kitchen Gadgets,10:44:44,2024-07-17,4
981,368,Pantene Shampoo,330.76,Health and Beauty Products,Hair Care Products,13:37:38,2024-07-17,14
982,584,Pantene Shampoo,330.06,Health and Beauty Products,Hair Care Products,16:07:37,2024-07-17,5
983,924,Bridgestone Tires,7999,Automotive Parts and Accessories,Motorcycle Parts,02:33:22,2024-07-17,5
984,827,Risk,1499,Toys and Games,Board Games,15:27:40,2024-07-17,2
985,582,Melissa & Doug Puzzles,1499,Toys and Games,Educational Toys,23:56:22,2024-07-17,13
986,323,The North Face Backpack,8999,Sporting Goods and Outdoor Equipment,Outdoor Gear,13:36:40,2024-07-17,7
987,405,OshKosh B'gosh Overalls,1799,Clothing and Apparel,Children's Clothing,12:32:44,2024-07-17,5
988,768,Pottery Barn Bed Frame,34999,Furniture and Home Décor,Bedroom Furniture,06:36:48,2024-07-17,10
989,678,Ninja Blender,13999,Home and Kitchen Appliances,Kitchen Gadgets,13:45:21,2024-07-17,10
990,564,Roomba Robot Vacuum,29999,Home and Kitchen Appliances,Cleaning Appliances,09:25:58,2024-07-17,1
991,414,Yoshimura Exhaust,21999,Automotive Parts and Accessories,Motorcycle Parts,10:50:52,2024-07-17,16
992,481,Barilla Pasta,164.67,Groceries and Food Items,Packaged Foods,15:33:08,2024-07-17,12
993,416,Bosch Dishwasher,34990,Home and Kitchen Appliances,Large Appliances,23:56:19,2024-07-17,8
994,467,Gap Kids T-shirt,899,Clothing and Apparel,Children's Clothing,20:29:19,2024-07-17,14
995,130,KitchenAid Mixer,21999,Home and Kitchen Appliances,Kitchen Gadgets,11:37:25,2024-07-17,15
996,397,Nike T-shirt,1799,Clothing and Apparel,Men's Clothing,04:48:33,2024-07-17,6
997,245,MacBook Air,92990,Electronics,Laptops,19:42:42,2024-07-17,14
998,212,Neutrogena Face Wash,499,Health and Beauty Products,Skincare Products,15:43:13,2024-07-17,12
999,628,1984,299,Books and Media,Fiction Books,22:03:23,2024-07-17,4
1000,489,VTech KidiZoom,2999,Toys and Games,Educational Toys,12:44:46,2024-07-17,1
1001,396,Vitamin C Tablets,399,Health and Beauty Products,Vitamins,13:43:02,2024-07-18,11
1002,743,Barilla Pasta,199,Groceries and Food Items,Packaged Foods,02:25:36,2024-07-18,13
1003,839,Adidas Soccer Jersey,2499,Sporting Goods and Outdoor Equipment,Sports Apparel,11:00:41,2024-07-18,15
1004,464,Bosch Dishwasher,34990,Home and Kitchen Appliances,Large Appliances,08:57:03,2024-07-18,18
1005,777,Carter's Pajamas,1352.41,Clothing and Apparel,Children's Clothing,02:27:18,2024-07-18,18
1006,861,Dove Hair Mask,499,Health and Beauty Products,Hair Care Products,16:48:58,2024-07-18,1
1007,318,Transformers Optimus Prime,2044.99,Toys and Games,Action Figures,18:01:29,2024-07-18,3
1008,579,Shark Upright Vacuum,24999,Home and Kitchen Appliances,Cleaning Appliances,04:09:40,2024-07-18,12
1009,53,Lays Potato Chips,99,Groceries and Food Items,Packaged Foods,12:33:36,2024-07-18,14
1010,567,VTech KidiZoom,3967.78,Toys and Games,Educational Toys,17:08:00,2024-07-18,18
1011,255,Harry Potter,599,Books and Media,Fiction Books,11:46:53,2024-07-18,13
1012,426,Oreo Cookies,159,Groceries and Food Items,Packaged Foods,10:04:51,2024-07-18,3
1013,188,Adidas Soccer Jersey,2499,Sporting Goods and Outdoor Equipment,Sports Apparel,02:35:41,2024-07-18,12
1014,956,Garmin GPS,21999,Sporting Goods and Outdoor Equipment,Outdoor Gear,17:49:26,2024-07-18,15
1015,661,Coleman Tent,12999,Sporting Goods and Outdoor Equipment,Outdoor Gear,10:19:09,2024-07-18,10
1016,160,KitchenAid Mixer,21999,Home and Kitchen Appliances,Kitchen Gadgets,01:10:08,2024-07-18,12
1017,272,Whirlpool Dryer,49415.26,Home and Kitchen Appliances,Large Appliances,23:23:21,2024-07-18,7
1018,136,Pantene Shampoo,399,Health and Beauty Products,Hair Care Products,23:47:19,2024-07-18,1
1019,254,Nike T-shirt,1799,Clothing and Apparel,Men's Clothing,07:14:51,2024-07-18,9
1020,183,Puma Shorts,1299,Clothing and Apparel,Men's Clothing,14:41:20,2024-07-18,17
1021,594,The Great Gatsby,399,Books and Media,Fiction Books,06:00:43,2024-07-18,1
1022,248,The Ordinary Serum,941.21,Health and Beauty Products,Skincare Products,05:30:43,2024-07-18,10
1023,845,Bananas,50,Groceries and Food Items,Fresh Produce,07:05:32,2024-07-18,17
1024,756,Forever 21 Skirt,2499,Clothing and Apparel,Women's Clothing,12:53:49,2024-07-18,3
1025,478,Whirlpool Dryer,24990,Home and Kitchen Appliances,Large Appliances,22:47:19,2024-07-18,10
1026,719,Monopoly,1499,Toys and Games,Board Games,08:06:38,2024-07-18,16
1027,519,Adidas Soccer Jersey,2499,Sporting Goods and Outdoor Equipment,Sports Apparel,14:59:07,2024-07-18,6
1028,754,Dumbbells,2999,Sporting Goods and Outdoor Equipment,Fitness Equipment,03:16:07,2024-07-18,12
1029,866,Avengers: Endgame Blu-ray,799,Books and Media,Movies,05:23:02,2024-07-18,16
1030,374,Oreo Cookies,159,Groceries and Food Items,Packaged Foods,20:26:30,2024-07-18,15
1031,170,Levi's Jeans,2481.07,Clothing and Apparel,Men's Clothing,07:31:23,2024-07-18,7
1032,550,Whirlpool Dryer,24990,Home and Kitchen Appliances,Large Appliances,07:46:53,2024-07-18,5
1033,885,Pepsi,35,Groceries and Food Items,Beverages,23:30:19,2024-07-18,2
1034,884,Old Navy Shorts,1199,Clothing and Apparel,Children's Clothing,09:02:36,2024-07-18,2
1035,533,Apples,100,Groceries and Food Items,Fresh Produce,17:19:16,2024-07-18,1
1036,166,Thule Roof Rack,15999,Automotive Parts and Accessories,Car Accessories,20:31:02,2024-07-18,14
1037,380,VTech KidiZoom,2999,Toys and Games,Educational Toys,19:58:42,2024-07-18,5
1038,906,Uniqlo Sweater,2563.03,Clothing and Apparel,Women's Clothing,20:26:53,2024-07-18,3
1039,239,OshKosh B'gosh Overalls,1799,Clothing and Apparel,Children's Clothing,04:24:13,2024-07-18,11
1040,762,Barilla Pasta,166.43,Groceries and Food Items,Packaged Foods,05:30:52,2024-07-18,6
1041,897,Levi's Jeans,2999,Clothing and Apparel,Men's Clothing,03:29:37,2024-07-18,14
1042,849,Melissa & Doug Puzzles,1499,Toys and Games,Educational Toys,02:13:33,2024-07-18,16
1043,355,Broccoli,80,Groceries and Food Items,Fresh Produce,15:29:17,2024-07-18,12
1044,902,Carrots,60,Groceries and Food Items,Fresh Produce,11:53:52,2024-07-18,13
1045,603,Cetaphil Cleanser,662.83,Health and Beauty Products,Skincare Products,15:33:47,2024-07-18,16
1046,51,Pepsi,35,Groceries and Food Items,Beverages,04:56:33,2024-07-18,9
1047,73,Kellogg's Corn Flakes,299,Groceries and Food Items,Packaged Foods,18:43:26,2024-07-18,11
1048,95,Resistance Bands,799,Sporting Goods and Outdoor Equipment,Fitness Equipment,17:58:35,2024-07-18,15
1049,548,Instant Pot,11999,Home and Kitchen Appliances,Kitchen Gadgets,21:15:30,2024-07-18,7
1050,737,The North Face Backpack,8999,Sporting Goods and Outdoor Equipment,Outdoor Gear,19:50:51,2024-07-18,13
1051,496,1984,299,Books and Media,Fiction Books,08:49:23,2024-07-19,8
1052,875,Avengers: Endgame Blu-ray,799,Books and Media,Movies,07:39:44,2024-07-19,4
1053,511,Old Navy Shorts,1199,Clothing and Apparel,Children's Clothing,00:56:37,2024-07-19,5
1054,449,Nike T-shirt,1799,Clothing and Apparel,Men's Clothing,20:14:25,2024-07-19,16
1055,923,Vitamin C Tablets,399,Health and Beauty Products,Vitamins,19:52:42,2024-07-19,12
1056,890,Ninja Blender,13999,Home and Kitchen Appliances,Kitchen Gadgets,11:04:19,2024-07-19,15
1057,769,Monopoly,1499,Toys and Games,Board Games,18:06:21,2024-07-19,16
1058,219,Dell XPS 13,129999,Electronics,Laptops,20:45:51,2024-07-19,6
1059,747,Star Wars Darth Vader,1799,Toys and Games,Action Figures,23:29:53,2024-07-19,16
1060,100,Barilla Pasta,199,Groceries and Food Items,Packaged Foods,13:07:56,2024-07-19,8
1061,285,Vivo V21,28999,Electronics,Mobile Phones,22:53:02,2024-07-19,6
1062,727,Adele - 25,644.16,Books and Media,Music CDs,12:27:10,2024-07-19,15
1063,720,The Ordinary Serum,1099,Health and Beauty Products,Skincare Products,07:15:59,2024-07-19,17
1064,869,Oreo Cookies,159,Groceries and Food Items,Packaged Foods,21:10:37,2024-07-19,3
1065,310,Yeti Cooler,14999,Sporting Goods and Outdoor Equipment,Outdoor Gear,11:20:57,2024-07-19,2
1066,324,Adidas Jacket,3499,Clothing and Apparel,Men's Clothing,20:43:04,2024-07-19,9
1067,941,Gap Kids T-shirt,899,Clothing and Apparel,Children's Clothing,14:56:55,2024-07-19,6
1068,330,Pantene Shampoo,399,Health and Beauty Products,Hair Care Products,16:07:07,2024-07-19,2
1069,372,Whirlpool Dryer,24990,Home and Kitchen Appliances,Large Appliances,15:50:27,2024-07-19,9
1070,399,Resistance Bands,799,Sporting Goods and Outdoor Equipment,Fitness Equipment,11:44:50,2024-07-19,5
1071,304,Carter's Pajamas,1499,Clothing and Apparel,Children's Clothing,10:03:32,2024-07-19,17
1072,582,H&M Blouse,1897.6,Clothing and Apparel,Women's Clothing,23:40:40,2024-07-19,6
1073,332,Carrots,60,Groceries and Food Items,Fresh Produce,22:33:33,2024-07-19,14
1074,195,Treadmill,89020.54,Sporting Goods and Outdoor Equipment,Fitness Equipment,18:02:30,2024-07-19,2
1075,362,Frozen DVD,499,Books and Media,Movies,17:09:41,2024-07-19,3
1076,346,Garmin GPS,21999,Automotive Parts and Accessories,Car Accessories,14:00:32,2024-07-19,7
1077,746,Tresemme Hair Spray,240.25,Health and Beauty Products,Hair Care Products,22:38:06,2024-07-19,12
1078,616,Canon EOS R5,289990,Electronics,Cameras,18:31:38,2024-07-19,18
1079,323,Levi's Jeans,2999,Clothing and Apparel,Men's Clothing,13:13:40,2024-07-19,9
1080,133,Old Navy Shorts,1199,Clothing and Apparel,Children's Clothing,03:54:18,2024-07-19,18
1081,418,Tempur-Pedic Mattress,49990,Furniture and Home Décor,Bedroom Furniture,06:10:29,2024-07-19,7
1082,543,Star Wars Darth Vader,1799,Toys and Games,Action Figures,17:27:40,2024-07-19,5
1083,435,KitchenAid Mixer,21999,Home and Kitchen Appliances,Kitchen Gadgets,00:05:16,2024-07-19,9
1084,481,Settlers of Catan,1999,Toys and Games,Board Games,20:26:40,2024-07-19,18
1085,590,GI Joe Duke,1219.27,Toys and Games,Action Figures,18:07:21,2024-07-19,3
1086,409,Carrots,56.26,Groceries and Food Items,Fresh Produce,13:04:20,2024-07-19,6
1087,839,Resistance Bands,799,Sporting Goods and Outdoor Equipment,Fitness Equipment,20:10:29,2024-07-19,14
1088,7,Carter's Pajamas,1499,Clothing and Apparel,Children's Clothing,15:18:12,2024-07-19,14
1089,781,Tresemme Hair Spray,361.38,Health and Beauty Products,Hair Care Products,01:10:18,2024-07-19,2
1090,183,Pantene Shampoo,338.25,Health and Beauty Products,Hair Care Products,13:08:01,2024-07-19,13
1091,241,Avengers: Endgame Blu-ray,799,Books and Media,Movies,05:02:23,2024-07-19,5
1092,201,Melissa & Doug Puzzles,1499,Toys and Games,Educational Toys,10:48:43,2024-07-19,18
1093,288,Scrabble,1199,Toys and Games,Board Games,12:11:59,2024-07-19,17
1094,915,H&M Blouse,3802.02,Clothing and Apparel,Women's Clothing,07:32:30,2024-07-19,4
1095,490,Melissa & Doug Puzzles,1499,Toys and Games,Educational Toys,08:40:45,2024-07-19,8
1096,519,LG Washing Machine,28309.12,Home and Kitchen Appliances,Large Appliances,14:59:17,2024-07-19,18
1097,293,iPhone 12,98361.53,Electronics,Mobile Phones,01:30:55,2024-07-19,14
1098,746,Kellogg's Corn Flakes,368.39,Groceries and Food Items,Packaged Foods,13:51:40,2024-07-19,16
1099,20,L'Oreal Conditioner,399,Health and Beauty Products,Hair Care Products,07:21:51,2024-07-19,1
1100,841,Kellogg's Corn Flakes,299,Groceries and Food Items,Packaged Foods,20:49:19,2024-07-19,7
1101,916,Adidas Jacket,3499,Clothing and Apparel,Men's Clothing,09:54:51,2024-07-20,11
1102,52,Coca-Cola,34.86,Groceries and Food Items,Beverages,07:24:13,2024-07-20,12
1103,328,Harry Potter,522.17,Books and Media,Fiction Books,00:07:00,2024-07-20,1
1104,932,Old Navy Shorts,1199,Clothing and Apparel,Children's Clothing,02:45:45,2024-07-20,14
1105,809,L'Oreal Conditioner,583.04,Health and Beauty Products,Hair Care Products,22:28:59,2024-07-20,9
1106,86,Taylor Swift - Evermore,799,Books and Media,Music CDs,11:18:15,2024-07-20,5
1107,168,Adidas Soccer Jersey,2202.13,Sporting Goods and Outdoor Equipment,Sports Apparel,18:57:18,2024-07-20,12
1108,546,ACDelco Battery,4999,Automotive Parts and Accessories,Car Parts,22:24:45,2024-07-20,3
1109,439,Bananas,50,Groceries and Food Items,Fresh Produce,01:27:42,2024-07-20,6
1110,771,Under Armour Sports Bra,1078.65,Sporting Goods and Outdoor Equipment,Sports Apparel,19:20:06,2024-07-20,10
1111,241,Melissa & Doug Puzzles,1499,Toys and Games,Educational Toys,18:21:42,2024-07-20,4
1112,81,Forever 21 Skirt,2499,Clothing and Apparel,Women's Clothing,20:59:29,2024-07-20,9
1113,686,Target Vase,799,Furniture and Home Décor,Home Decor,00:06:45,2024-07-20,2
1114,48,Oreo Cookies,159,Groceries and Food Items,Packaged Foods,14:11:36,2024-07-20,15
1115,581,Instant Pot,11999,Home and Kitchen Appliances,Kitchen Gadgets,00:01:59,2024-07-20,11
1116,119,GI Joe Duke,1299,Toys and Games,Action Figures,00:06:49,2024-07-20,5
1117,651,VTech KidiZoom,2999,Toys and Games,Educational Toys,19:52:35,2024-07-20,3
1118,141,LG Washing Machine,34227.78,Home and Kitchen Appliances,Large Appliances,07:32:50,2024-07-20,11
1119,568,Bridgestone Tires,7999,Automotive Parts and Accessories,Motorcycle Parts,02:43:35,2024-07-20,12
1120,253,Nikon Z6,161387.82,Electronics,Cameras,06:33:41,2024-07-20,17
1121,644,The Beatles - Abbey Road,899,Books and Media,Music CDs,10:27:00,2024-07-20,12
1122,369,Avengers: Endgame Blu-ray,799,Books and Media,Movies,11:51:33,2024-07-20,7
1123,862,Yoga Mat,1499,Sporting Goods and Outdoor Equipment,Fitness Equipment,17:45:47,2024-07-20,3
